epoch,loss,val_loss
0,0.05060880815461571,0.17224799494513057
1,0.03624757073566084,0.037906429164153946
2,0.011432551544955663,0.024705457977357913
3,0.007118210209904151,0.022995824832998387
4,0.0057614176395149284,0.02233064501541032
5,0.00529678740934225,0.02219606198592704
6,0.005081058043440443,0.02193054130740083
7,0.0046633154646608084,0.021678902274950153
8,0.004437257541850677,0.02142431989539711
9,0.004156737516653061,0.020884203659079503
10,0.004101545779864641,0.020912596000760623
11,0.003805300607729986,0.020796511076200244
12,0.0037545925245500845,0.02068447986543602
13,0.0036173224082998003,0.020601014371178197
14,0.003313167921830632,0.02074309156953611
15,0.003221882226756842,0.020363763440400362
16,0.0030865576489266565,0.020519346152220598
17,0.0029193413665113454,0.020398600061360576
18,0.0027637718113886524,0.02067767723929137
19,0.0026162836272653474,0.020527594757202842
20,0.002661082183232736,0.02051182121398266
21,0.0024856750126373444,0.0208442434694999
22,0.002388569427863207,0.020670290528373284
23,0.0023406735654610713,0.020815914340677078
24,0.00240394947239739,0.020800032975702463
25,0.002350330500207056,0.02063088537595997
26,0.002286218371576293,0.02064863036635374
27,0.002236075437318714,0.020597853838063947
28,0.0022068339688288956,0.020845090126385912
29,0.0022045380716408354,0.020732084032550283
30,0.002171861728396101,0.020425796434706586
31,0.00219201455526639,0.02024586424257987
32,0.0020800236689813034,0.020828769014439207
33,0.0021117211874002706,0.02056487358111719
34,0.0020691175419862836,0.020597657638559627
35,0.002127837918071608,0.02079957266951996
36,0.002117948962256059,0.020988770871719516
37,0.0020161140265177293,0.021025182303591548
38,0.0020397524908611657,0.020988351284441622
39,0.002007604050264128,0.02082518350983843
40,0.0020258478287464806,0.020610925554964608
41,0.0020631651939727923,0.020743479289442555
42,0.001994082127785839,0.021004907003688542
43,0.002004394478546163,0.021010764095329003
44,0.0019908514619239297,0.020976046835791996
45,0.001997231645235324,0.020689111281006426
46,0.0020143704945087453,0.020967427728464827
47,0.0019372356449849951,0.021474126098010773
48,0.001949387807377702,0.021047559119655158
49,0.002000998838345096,0.021009718534928237
50,0.001987831182662076,0.020840390942546284
51,0.001878518463616474,0.02087056162153286
52,0.001906229244866311,0.021175949635851957
53,0.0018865214007070376,0.02082028465520125
54,0.001900852683682302,0.020687576677036388
55,0.0019293385154033733,0.02077700546545781
56,0.0018827816113678455,0.020711270516833545
57,0.001814427240526167,0.02027309337360996
58,0.0018262714233660232,0.02064494897521482
59,0.0017275199474198792,0.020065995303659954
60,0.0017909515128411225,0.01997410503628833
61,0.0017543424029666346,0.019733282533707097
62,0.001683458734330531,0.019478024156838233
63,0.0016468547895097867,0.019230935694808562
64,0.0016635371158320058,0.01859034272439947
65,0.0016247268319855253,0.01871055965867444
66,0.0016443621715700196,0.018392862134285017
67,0.0015953836420274227,0.01855557990678459
68,0.0015774393512173167,0.017951480889512986
69,0.0015638090575788004,0.018270221041430803
70,0.0015288477783190106,0.017874321798444726
71,0.0014798488485912125,0.017513322335699657
72,0.0015033045075852083,0.018052484382430768
73,0.0014831699550253003,0.017657761710738254
74,0.001458714388908833,0.017178267081776125
75,0.0014766500295195924,0.017018368068172342
76,0.0014382662955645341,0.016339922468019227
77,0.0013629111825672578,0.016698757201083936
78,0.0013916711864279247,0.016505801517103628
79,0.001391170081132121,0.01609194972446527
80,0.0014382011685441175,0.01584173466174186
81,0.001339676025963854,0.015645970649943178
82,0.001364906652951223,0.015462751706681129
83,0.0012479346561402873,0.016014346810565752
84,0.001238403703419477,0.015677312337422998
85,0.0012887973517102691,0.014784746861550957
86,0.001279989979946035,0.015498472741455771
87,0.0013009056749345895,0.015451024642309429
88,0.0012600250639379785,0.014898950400741094
89,0.001278647877756233,0.015437359133846423
90,0.0012208738268129967,0.015152968918052713
91,0.0013016806233519475,0.014797825276301328
92,0.0013218664618133427,0.014996812802564818
93,0.001182330910790546,0.01571931210558184
94,0.0012281871118039716,0.014428778187721036
95,0.001197514586599851,0.014587590781791898
96,0.0012303558972887256,0.01416848538528112
97,0.0012255239019143586,0.014495565447511828
98,0.0011869233347084228,0.014774540774603585
99,0.0011907931095637085,0.015296984565132087
100,0.0011761128992032435,0.014145019932501864
101,0.0011105088609866846,0.015191517327779862
102,0.0011208705693673518,0.014771455820168327
103,0.0010979302375378082,0.0149906495353207
104,0.0011400938771481636,0.015172817502885167
105,0.0010493319837866517,0.015455046721564775
106,0.001114100916615897,0.014095053410115228
107,0.001075650118635748,0.014693334664281627
108,0.0010719554794706033,0.01434896909764079
109,0.0010537400091108402,0.014988910163414072
110,0.001033001962455821,0.01478437941444678
111,0.0010847527400745292,0.014952030158548785
112,0.0010799560897784913,0.014717778640756891
113,0.0010262614450385764,0.014888066840781406
114,0.0010741628103122158,0.014931131441368383
115,0.0010304539570315492,0.01435404188867489
116,0.0010734681030601283,0.014460954764879054
117,0.0010077102089676205,0.014683447016895198
118,0.0010166928422084462,0.01465949229366908
119,0.0009678294319148706,0.014897596524943683
120,0.0009840836357483786,0.013850375978191469
121,0.000975388428661058,0.014395267817070073
122,0.0009820713659020688,0.014663741835234263
123,0.0009916507043886116,0.014375627587221308
124,0.0009789226992063089,0.014233388448536227
125,0.0009573264683216459,0.014723547559697181
126,0.00098406071255821,0.014247549876348454
127,0.0009041784975143803,0.014548520659445785
128,0.000946704665179418,0.014364828895354136
129,0.0009300642329449789,0.013603103726795367
130,0.0009328400929435888,0.01318129665213002
131,0.0009008880742887737,0.013227449888786809
132,0.0009163428974963836,0.013311267876733009
133,0.000923134823020728,0.013577242339537903
134,0.0009381977633417082,0.013852621426022697
135,0.0009036903554227457,0.01350821002151034
136,0.0009121664247996081,0.013597778491120234
137,0.0008727309162011102,0.013548200272701004
138,0.0009039245772980646,0.015039476890127513
139,0.0008889913923291158,0.01360432156732052
140,0.0008846172719769648,0.01766585009384223
141,0.0009444997952114279,0.01348028554870821
142,0.0008918346296761219,0.014294029455579055
143,0.0008733998308691479,0.013616100211617198
144,0.0008977975098858709,0.013986835649120621
145,0.0009003749664437699,0.013647129502549598
146,0.0008223491164834936,0.014795089926337823
147,0.0008633597338336266,0.014030914145802275
148,0.0008636176886636744,0.016031161675610663
149,0.0008399442207928825,0.01795337204186415
150,0.0008189219753096411,0.013852631867683323
